,X,Y
0,3.501683318604187,0.05947495923921201
1,2.6229582160989793,0.03344378624585494
2,5.0134859556281075,0.16345119283340628
3,3.151744491981732,0.06293860066584189
4,2.2915656379658627,0.029718027780256895
5,2.6620520991941774,0.04357515947754579
6,3.349183573041591,0.06424864304802003
7,2.8287580986563956,0.043046356268636586
8,2.6397121788396944,0.025315950317502674
9,3.1886428026880758,0.061059944094904305
10,3.1800545926677604,0.0724849204189932
11,2.033029760035337,0.015130041953456574
12,1.4797358467032016,0.021000961808393767
13,4.640150746576618,0.13518610421849656
14,2.4185988451731664,0.026692963429404505
15,2.961371353220479,0.045561921864411624
16,2.4246806071004974,0.04763334785024122
17,3.0750646541664315,0.04710514519243206
18,3.2540742302001124,0.06205821583648032
19,4.621856484905992,0.13768032126883634
20,3.004773792626926,0.0753787041747346
21,3.7226811739522394,0.09714969906452992
22,2.3347727116822163,0.039854651914727035
23,3.637028955286156,0.08829835399802094
24,1.3892288010315947,0.011596704597262308
25,3.3978242074538376,0.08396291805116896
26,2.5674344926608494,0.04017374541027451
27,3.4495007914568956,0.06067171521661415
28,3.091320409369671,0.08350845654037513
29,3.211984457691187,0.05518436372972432
30,1.2317957419820253,-0.0037253336991822277
31,1.352574819247675,0.0327307782295733
32,3.8270444833577866,0.09143228816978793
33,4.64015171685322,0.1573363884579633
34,2.860143997811841,0.03587578837944527
35,3.381436590902101,0.056347959840051115
36,3.142648644274169,0.08934916044066268
37,2.8699929226954337,0.049303712082798504
38,1.959446474382196,0.019133786564441816
39,2.3374392047050128,0.02849985822369676
40,3.295869416958404,0.07317171876566936
41,1.6795312476961444,0.004626064413089288
42,1.9017956072447684,0.0035313748168497062
43,1.6731919658424557,0.03398791964100584
44,2.939266251799179,0.0648860287142316
45,0.0,0.002405772121565989
46,1.3976414630086313,0.001087343609640537
47,4.7285050646773445,0.1282561092680413
48,2.2657764021279627,0.027097126294957027
49,3.5443833076403175,0.07745465281380612
50,4.267077300918019,0.12452478585347022
51,2.274560305734345,0.04276716249852251
52,4.074438985991648,0.11388199423550693
53,4.109120705863042,0.11505771186110665
54,1.9461542177676359,0.015719762777391524
55,3.1507552760288235,0.09408059927601523
56,2.7444105280879953,0.06385069423192986
57,3.4641315074968366,0.07037680562132245
58,2.12018417403963,0.03816727663802433
59,4.226866263389625,0.08353358107473663
60,2.025137944985892,0.027473926824524212
61,2.804423314701001,0.048619503391418045
62,1.0463101540949733,0.006729035496801143
63,3.293657632879409,0.0726986395166436
64,2.1289743535937595,0.03159485636796496
65,1.3485318474441186,0.016615677903605207
66,3.749231792910363,0.09308278068653979
67,1.8597705309824915,0.01797070347148419
68,2.950018898680403,0.05748161213154678
69,4.682657709525683,0.1435713358047387
70,3.1716391020667802,0.06442249547164688
71,2.4532643392815547,0.04264072551711896
72,1.5837334986426213,0.016921596460283003
73,5.031901707117502,0.16557048272446773
74,2.0278379343782102,0.039690768507317765
75,4.723368151658439,0.13480895990168085
76,1.4248336952842038,0.011933875611733395
77,4.308969810672448,0.09998875257293337
78,4.558463250332485,0.15256399562759654
79,1.3182270818278854,-0.008068592815007943
80,2.6366430557483294,0.06461145335263002
81,3.2382551961571098,0.06817820619079915
82,2.121567163126503,0.030141301432096222
83,2.9015756671840607,0.06462415976237647
84,3.9950378268090776,0.109366194406097
85,2.824538152222789,0.07483441019524063
86,1.9113670713719477,0.024028657489286787
87,2.5332135788507237,0.04392064692611984
88,3.911993440969951,0.10388011957708047
89,4.668481932457233,0.14595139262605825
90,0.8363129505801432,0.01152693239597017
91,3.05893644531893,0.07413906543395415
92,3.9094841190293455,0.10254603624761023
93,1.7953148765502391,0.022247822633099892
94,3.070830930632706,0.05251349169086665
95,1.456685345915129,0.018615162938304574
96,1.1586949088686986,0.011341661152915189
97,1.6164103246047374,0.016603617779172134
98,1.3061684286241362,0.007267756633845094
99,2.592667920614299,0.04063298778055768
100,4.485935478076017,0.10590925392655262
101,2.1968047866135842,0.012927564609634568
102,2.3345184548154636,0.04984749622270819
103,3.722013563352411,0.08616811412805879
104,2.89950484913027,0.057322868104918434
105,3.2009246269570677,0.0499200242179003
106,2.306173659690707,0.049388193101648506
107,2.262940574674997,0.016020222126646874
108,4.702124810243636,0.13608314664367094
109,2.704351151102019,0.06241337616788499
110,4.26084495022225,0.10441570803895178
111,5.076509454110592,0.1545781260215474
112,2.7830927771474707,0.04908694070379039
113,1.519797396376724,-0.0025610066217847515
114,0.7026077314131176,0.003557276129535018
115,2.175276687461287,0.0192906001045752
116,2.3694158094534705,0.04524442841835141
117,2.261787618857777,0.022056039923786477
118,2.8247578356876244,0.030369155431484763
119,2.311008151611941,0.03710679820900001
120,2.4617065847281783,0.029744509770334243
121,3.3829721355338553,0.07417197801704646
122,3.1685994690882953,0.06317110405578612
123,1.5994693513124902,-0.002621426423536296
124,3.719844724200398,0.08968808748182333
125,1.9592284972224472,0.029862689729349193
126,4.695534782907035,0.14406336645928275
127,3.0895353683514997,0.06021716169362752
128,3.0396436257758332,0.04895492222762337
129,2.0345618472209615,0.023797642360008486
130,3.5960969103903815,0.07411711306579093
131,2.0830429786764495,0.01804270401484762
132,1.7018401349161076,0.02973789326007099
133,2.7200254601571037,0.05448046254189473
134,2.7555723425652094,0.059198774112591654
135,2.6741402320012178,0.05293028843305174
136,2.3753209420978525,0.03920218110132124
137,2.5854089064008168,0.04215451844808096
138,2.8610148434713114,0.050771123991225554
139,1.1896543590915682,-0.0038127235762612285
140,3.693451580207469,0.07159371161527972
141,3.9749726052110614,0.0991660702148806
142,2.4034109184842065,0.04720826493187904
143,2.385265939018698,0.054513015813334675
144,2.046995377963066,0.01911919902855943
